Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,21,MIL,NBA,PG,17,450,97%,3%,,,,-6.8,+0.9,21,10,5,9,,3,,281,19,5,4
2008-09,22,MIL,NBA,PG,79,2173,67%,33%,,,,-1.0,+0.7,91,46,15,56,,8,,1007,144,26,64
2009-10,23,MIN,NBA,PG,82,1732,93%,7%,,,,-6.5,+6.3,79,37,21,44,,14,,582,103,25,40
2010-11,24,CLE,NBA,PG,81,2133,94%,6%,,,,-11.3,-4.0,99,57,22,29,,14,,945,167,31,62
2011-12,25,TOT,NBA,PG,64,1707,80%,19%,1%,,,-0.6,+3.3,90,31,20,0,,0,,802,0,25,52
2011-12,25,CLE,NBA,PG,41,1006,77%,21%,1%,,,-2.1,+7.8,52,16,14,14,,8,,488,64,16,24
2011-12,25,LAL,NBA,PG,23,701,83%,17%,,,,+1.5,-0.0,38,15,6,15,,4,,314,38,9,28
2012-13,26,CHA,NBA,SG,61,1652,46%,54%,,,,-12.0,-3.3,47,37,20,24,,10,5,532,141,22,66
2013-14,27,TOT,NBA,PG,83,2214,52%,48%,,,,-3.7,+1.2,86,40,22,0,0,0,0,766,0,24,61
2013-14,27,CHA,NBA,PG,55,1305,59%,41%,,,,-1.4,-1.9,54,24,15,17,0,6,6,469,92,15,43
2013-14,27,MIL,NBA,PG,28,909,42%,58%,,,,-7.0,+2.5,32,16,7,11,3,4,7,297,57,9,18
2014-15,28,TOT,NBA,PG,64,1188,93%,7%,,,,-12.5,-10.4,50,22,14,0,0,0,0,408,0,17,22
2014-15,28,SAC,NBA,PG,36,642,87%,13%,,,,-12.5,-10.4,29,15,7,21,0,4,4,214,37,6,14
2014-15,28,WAS,NBA,PG,28,546,100%,,,,,+0.9,+0.1,21,7,7,11,0,4,2,194,40,11,8
2015-16,29,WAS,NBA,PG,82,1667,100%,,,,,-1.3,-1.5,53,44,18,22,2,10,17,540,136,33,40
2016-17,30,CHO,NBA,PG,50,811,84%,16%,,,,-4.7,-8.7,5,36,5,9,1,1,0,291,57,9,25
