Player,Sim,1,2,3,4,5,6
Chris Copeland,,2.1,1.0,-0.1,-0.1,,
Charlie Hardnett,80.5,2.3,1.0,-0.3,,,
Derrick Alston,79.5,1.7,1.0,-0.1,,,
Ryan Kelly,78.5,2.2,0.7,0.1,,,
Bernard Thompson,78.4,2.1,0.9,0.2,0.1,0.0,
Jim Bradley,77.4,2.3,1.3,0.1,,,
Bill Bunting,77.2,2.0,0.7,0.0,,,
Joey Dorsey,75.3,1.9,0.8,0.1,0.0,,
Zendon Hamilton,72.4,1.8,1.1,0.1,0.1,0.0,0.0
Rudy Macklin,70.9,1.8,1.4,0.1,,,
Derrick Chievous,70.8,1.6,1.2,-0.1,,,
