Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,21,WAS,NBA,SF,30,343,,2%,80%,14%,4%,+0.2,+1.8,4,6,4,9,,2,,37,14,4,9
2002-03,22,WAS,NBA,SG,36,378,,40%,37%,23%,,-0.4,+0.8,3,1,4,26,,2,,41,13,3,15
2003-04,23,LAC,NBA,SF,56,1376,,9%,71%,20%,,-2.5,+4.0,28,16,29,63,,17,,211,70,15,43
2004-05,24,LAC,NBA,SF,75,2799,,1%,91%,8%,,+0.8,+5.3,62,30,43,82,,27,,432,94,18,45
2005-06,25,MIL,NBA,SF,75,2538,,,87%,13%,,+0.5,+4.8,36,22,65,98,,40,,381,66,10,52
2007-08,27,MIL,NBA,SF,70,1521,,2%,89%,9%,,-8.1,-1.0,35,8,35,55,,16,,175,31,2,16
2008-09,28,NJN,NBA,SF,71,1729,,9%,80%,11%,,+0.1,+5.1,28,11,23,87,,7,,206,26,5,16
2009-10,29,NJN,NBA,PF,23,395,,,28%,72%,,-7.0,+3.5,6,6,7,30,,2,,31,5,1,4
2010-11,30,SAS,NBA,SF,2,16,,,25%,75%,,+17.5,+11.0,0,0,0,1,,0,,4,0,0,0
2011-12,31,LAC,NBA,SF,28,418,,,86%,14%,,-1.1,-4.6,1,2,7,17,,5,,26,2,1,7
