Turnovers
2006-07 NBA 317 (1st)
2007-08 NBA 263 (4th)
2008-09 NBA 240 (5th)
2009-10 NBA 274 (2nd)
2010-11 NBA 279 (3rd)
Active 2763 (5th)
Career NBA 2763 (35th)
Career 2763 (39th)
