Total Rebounds
2004-05 NBA 823 (5th)
2005-06 NBA 1022 (1st)
2006-07 NBA 1008 (1st)
2007-08 NBA 1161 (1st)
2008-09 NBA 1093 (1st)
2009-10 NBA 1082 (1st)
2010-11 NBA 1098 (2nd)
2011-12 NBA 785 (1st)
2012-13 NBA 945 (2nd)
2013-14 NBA 866 (5th)
2015-16 NBA 835 (5th)
2016-17 NBA 586 (6th)
Active 11735 (1st)
Career NBA 11735 (24th)
Career 11735 (25th)
