Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,417,8980,12.4,.534,.001,.636,10.6,24.3,17.4,2.8,0.6,5.6,16.8,11.4,,5.5,11.4,16.9,.090,,-4.0,2.0,-2.1,-0.1
4 seasons,,"CHA,CHO",NBA,,284,5956,11.8,.518,.000,.575,10.6,22.5,16.4,2.3,0.6,5.8,17.0,11.1,,2.5,6.7,9.2,.074,,-4.4,1.8,-2.7,-1.0
1 season,,TOR,NBA,,82,1808,14.9,.586,.003,.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,,2.8,3.1,5.9,.156,,-2.4,2.3,-0.1,0.9
1 season,,ORL,NBA,,51,1216,11.8,.528,.000,.705,8.7,26.0,17.1,5.9,0.7,4.2,17.4,13.0,,0.3,1.6,1.8,.072,,-4.5,2.5,-2.0,0.0
