Player,Sim,1,2,3,4,5,6,7,8
Bismack Biyombo,,5.9,4.0,3.2,1.4,0.6,,,
Timofey Mozgov,86.6,5.7,4.5,3.7,1.1,0.7,0.6,,
Melvin Turpin,81.7,6.0,3.1,2.1,1.8,0.8,,,
Steven Adams,80.4,6.5,4.1,2.9,,,,,
Bill McGill,79.9,7.1,4.6,3.1,2.2,-0.1,,,
Rick Robey,79.7,5.5,3.7,3.1,1.9,1.4,0.9,-0.2,-0.6
Noble Jorgensen,79.2,4.8,3.8,3.6,1.8,-0.5,,,
Dean Garrett,77.3,6.2,2.9,2.2,1.9,1.0,-0.1,,
Bob Houbregs,76.7,6.9,4.5,2.8,0.2,,,,
Lee Davis,76.7,4.6,3.7,2.1,1.5,0.6,0.2,0.2,-0.1
Chick Halbert,75.4,7.4,3.6,3.3,2.9,,,,
