Player,Sim,1,2,3,4,5
Bismack Biyombo,,5.9,4.0,3.2,1.4,0.6
Tony Battie,90.2,6.2,3.8,3.3,2.3,0.5
Rick Robey,90.2,5.5,3.7,3.1,1.9,0.9
Dale Schlueter,89.3,6.3,4.4,3.0,1.6,1.1
Andrew Lang,89.1,5.7,3.7,3.0,1.7,1.4
Rasho Nesterovic,88.3,5.2,4.1,3.0,1.5,0.0
Mel Counts,87.5,5.0,4.3,2.9,1.5,1.0
Blair Rasmussen,86.9,5.2,4.2,3.3,1.8,-0.1
Chris Kaman,86.3,6.1,3.6,2.9,2.1,0.0
Greg Ostertag,86.3,5.9,4.2,3.8,2.2,1.4
Dennis Awtrey,85.3,5.2,5.0,3.1,1.4,1.0
