Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,7,2,129,12,28,.429,2,8,.250,0,1,.000,6,14,47,3,1,13,7,26
