Season,Team,Lg,Salary
2013-14,Philadelphia 76ers,NBA,"$3,172,320"
2014-15,Philadelphia 76ers,NBA,"$3,315,120"
2015-16,Philadelphia 76ers,NBA,"$3,457,800"
