Player,Sim,1,2,3,4,5
MarShon Brooks,,1.3,0.8,0.4,,
Salim Stoudamire,89.3,1.2,0.8,0.3,,
Vonteego Cummings,84.5,1.3,0.6,0.2,,
Terence Stansbury,80.4,1.5,0.6,0.3,,
Mike D'Antoni,79.6,1.0,0.8,0.3,0.0,
Nick Jones,79.5,1.3,0.7,0.2,0.0,-0.2
Ray McCallum,78.5,1.4,0.4,0.3,,
Mike Flynn,76.6,1.7,0.8,0.3,,
Steve Alford,75.4,1.4,0.9,0.6,0.3,
Jimmer Fredette,74.3,1.1,0.8,0.3,0.2,0.0
Jordan Hamilton,73.7,1.6,0.8,0.3,0.2,0.1
