Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2000-01,23,DET,NBA,PF,15,126,4.7,.398,.161,.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,,-0.2,0.2,0.0,-0.009,,-6.0,0.5,-5.5,-0.1
2001-02,24,DET,NBA,PF,8,43,15.9,.612,.538,.154,5.5,10.9,8.2,8.0,1.2,0.0,0.0,15.2,,0.1,0.0,0.2,.201,,2.9,-2.9,0.0,0.0
2002-03,25,WAS,NBA,PF,5,15,13.8,.410,.250,.500,23.6,15.8,19.7,10.4,0.0,0.0,17.0,18.5,,0.0,0.0,0.0,.051,,-1.0,-3.2,-4.2,0.0
2003-04,26,GSW,NBA,PF,76,1634,19.4,.626,.266,.582,6.9,15.0,10.9,10.7,2.2,0.9,12.6,18.9,,5.5,1.7,7.2,.212,,3.2,0.2,3.4,2.2
2004-05,27,MEM,NBA,PF,58,1433,14.0,.510,.289,.419,5.3,13.5,9.4,13.3,3.3,1.0,14.0,19.6,,1.1,2.4,3.5,.116,,-0.1,2.0,1.9,1.4
2005-06,28,MEM,NBA,PF,36,402,10.0,.505,.261,.243,3.4,13.1,8.3,14.2,3.2,0.0,18.0,18.1,,-0.1,0.7,0.6,.074,,-2.8,0.9,-1.9,0.0
2006-07,29,MEM,NBA,PF,28,313,17.7,.655,.518,.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,,0.7,0.3,0.9,.144,,2.8,0.1,3.0,0.4
2007-08,30,MEM,NBA,PF,37,440,7.3,.461,.643,.151,6.6,18.0,12.2,7.4,1.1,0.3,14.6,15.9,,-0.2,0.2,0.0,.003,,-2.4,-1.8,-4.3,-0.3
2008-09,31,MIN,NBA,PF,64,909,8.1,.515,.544,.207,4.8,13.8,9.1,12.3,2.1,1.1,20.7,11.5,,0.1,0.7,0.9,.045,,-1.8,1.0,-0.8,0.3
2009-10,32,MIN,NBA,PF,29,267,6.9,.546,.250,.500,2.9,9.4,6.1,12.3,1.7,0.8,13.7,8.3,,0.3,0.1,0.4,.071,,-2.5,-0.4,-2.9,-0.1
2010-11,33,DAL,NBA,SF,56,618,9.7,.672,.870,.180,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,,1.0,0.7,1.7,.132,,1.1,1.3,2.4,0.7
2011-12,34,DAL,NBA,SF,44,277,3.3,.373,.891,.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,,-0.3,0.3,0.0,.004,,-3.8,0.1,-3.7,-0.1
