Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,49,0,475,8.5,21.7,.393,3.2,9.3,.345,5.3,12.4,.429,1.5,1.8,.875,0.8,3.0,3.8,2.7,1.1,0.2,3.1,4.0,21.8,,93,109
2 seasons,,LAL,NBA,,41,0,425,8.5,21.9,.386,3.5,9.4,.373,5.0,12.6,.396,1.4,1.5,.917,0.7,3.2,4.0,2.5,0.5,0.0,2.6,4.0,21.8,,95,110
1 season,,HOU,NBA,,8,0,50,8.9,19.7,.450,1.0,8.9,.111,7.9,10.8,.727,3.0,3.9,.750,1.0,1.0,2.0,3.9,5.9,2.0,6.9,3.9,21.6,,83,103
