Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,23,NYK,NBA,PG,56,12,1087,8.4,18.4,.458,3.2,8.2,.389,5.2,10.2,.514,2.6,3.2,.809,1.9,3.2,5.1,5.3,2.0,0.1,2.6,5.5,22.6,,113,113
2010-11,24,NYK,NBA,SG,81,9,1971,8.0,19.2,.416,3.6,9.8,.373,4.4,9.5,.460,2.2,2.7,.794,1.7,4.6,6.2,6.2,2.3,0.1,2.3,4.5,21.8,,111,111
2011-12,25,NYK,NBA,PG,38,9,656,7.4,22.8,.324,2.1,9.2,.231,5.3,13.6,.387,1.7,2.0,.846,1.3,4.4,5.7,6.0,2.3,0.1,4.4,4.3,18.6,,82,103
2012-13,26,TOT,NBA,PG,71,0,1289,7.3,18.2,.403,3.2,8.4,.380,4.1,9.8,.424,3.0,3.3,.905,1.3,4.1,5.4,5.9,2.8,0.1,3.2,5.7,20.8,,106,108
2012-13,26,HOU,NBA,PG,49,0,913,7.6,19.3,.395,3.3,8.9,.377,4.3,10.4,.411,3.3,3.7,.882,1.3,3.7,4.9,5.1,2.2,0.1,3.1,5.6,21.8,,105,108
2012-13,26,SAC,NBA,PG,22,0,376,6.7,15.5,.430,2.9,7.4,.389,3.8,8.2,.467,2.2,2.2,1.000,1.5,5.0,6.5,7.9,4.2,0.1,3.4,5.7,18.4,,111,108
2013-14,27,TOT,NBA,PG,51,17,675,5.6,14.5,.384,2.4,7.8,.304,3.2,6.7,.477,1.9,2.6,.735,1.4,5.3,6.6,5.2,1.5,0.4,2.6,6.2,15.4,,101,107
2013-14,27,GSW,NBA,PG,24,0,265,6.0,16.2,.372,3.6,11.1,.322,2.4,5.1,.481,0.9,1.5,.625,0.8,4.1,4.9,3.6,1.1,0.4,3.0,6.4,16.6,,93,106
2013-14,27,MIA,NBA,PG,27,17,410,5.3,13.3,.394,1.5,5.5,.279,3.7,7.8,.475,2.6,3.3,.769,1.8,6.0,7.8,6.3,1.7,0.4,2.3,6.0,14.6,,106,107
2014-15,28,NOP,NBA,SG,12,0,177,5.6,15.1,.373,1.5,5.3,.278,4.2,9.8,.424,2.4,3.9,.615,0.6,5.9,6.5,7.1,3.3,1.2,3.0,5.9,15.1,,95,104
2015-16,29,NOP,NBA,PG,61,18,1262,7.2,17.5,.411,3.2,8.0,.399,4.0,9.5,.421,3.3,3.9,.848,1.0,4.6,5.6,6.2,2.8,0.2,2.5,5.1,20.9,,108,109
2016-17,30,MEM,NBA,PG,8,0,117,6.6,17.2,.385,1.3,5.3,.250,5.3,11.9,.444,1.8,2.2,.800,0.9,6.6,7.5,8.0,3.1,0.4,3.5,5.3,16.4,,93,104
