Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,287,57,4877,5.3,12.8,.413,1.5,4.2,.354,3.8,8.6,.442,2.4,2.6,.912,0.4,2.5,2.9,5.0,0.9,0.1,1.9,2.6,14.4
2 seasons,,"NOH,NOP",NBA,,150,47,2991,5.5,13.1,.418,1.5,4.0,.372,4.0,9.2,.439,2.3,2.5,.929,0.4,2.4,2.8,5.5,1.0,0.1,2.0,2.9,14.8
3 seasons,,CHO,NBA,,116,10,1749,4.8,12.1,.398,1.5,4.6,.324,3.3,7.5,.444,2.4,2.7,.893,0.4,2.7,3.0,4.4,0.9,0.1,1.6,2.1,13.5
1 season,,POR,NBA,,21,0,137,6.0,13.1,.460,1.6,3.9,.400,4.5,9.2,.486,2.1,2.6,.800,0.5,2.6,3.2,4.2,0.8,0.3,1.8,3.2,15.8
