Player,Sim,1,2,3,4
Brian Roberts,,2.2,2.2,1.8,1.0
Jerry Fleishman,93.0,2.2,2.1,1.6,1.3
Earl Watson,89.9,2.3,2.3,1.8,1.5
Larry Hughes,88.1,2.4,2.4,1.7,0.6
Ledell Eackles,87.8,2.1,2.0,1.2,1.0
Evan Turner,87.1,2.4,2.3,2.1,1.4
Iman Shumpert,86.1,2.4,2.0,1.9,1.5
Dave Wohl,85.6,2.1,1.7,1.4,1.0
Henry Bibby,84.9,2.9,2.3,1.5,1.0
Robert Pack,84.6,3.1,2.2,1.7,1.1
Marko Jaric,82.5,2.8,2.3,1.9,1.5
