Player,Sim,1,2,3,4,5,6
Reggie Bullock,,1.2,0.2,0.1,,,
Troy Daniels,84.2,1.1,0.2,0.2,,,
Lowes Moore,83.4,1.1,0.2,0.2,,,
Kyle Weaver,78.5,1.2,0.3,0.0,,,
Nate Hawthorne,74.1,1.1,0.5,0.1,,,
Kelvin Upshaw,71.0,1.0,0.3,0.3,,,
Wayne Chapman,70.6,1.0,0.1,0.0,-0.1,,
Willie Smith,69.6,1.0,0.3,0.0,0.0,,
Ray McCallum,68.4,1.4,0.4,0.3,,,
Greg Grant,68.2,1.4,0.2,0.0,0.0,0.0,-0.1
Sam Jacobson,68.1,0.9,0.2,0.0,,,
