Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,CLE,NBA,C,18,1,6.1,0.7,1.6,.414,0.0,0.0,,0.7,1.6,.414,.414,0.1,0.3,.200,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.1,1.4
2002-03,21,CLE,NBA,PF,80,1,11.8,0.7,1.9,.351,0.0,0.0,,0.7,1.9,.351,.351,0.1,0.4,.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5
2003-04,22,CLE,NBA,C,56,3,13.0,1.0,2.6,.388,0.0,0.0,,1.0,2.6,.388,.388,0.2,0.4,.600,1.3,2.3,3.6,0.6,0.5,0.9,0.5,2.1,2.3
2004-05,23,CLE,NBA,C,39,0,7.8,0.5,1.8,.290,0.0,0.1,.000,0.5,1.7,.299,.290,0.0,0.1,.000,0.8,1.0,1.8,0.4,0.2,0.7,0.3,1.4,1.0
2005-06,24,DAL,NBA,C,81,45,18.6,0.9,1.9,.487,0.0,0.0,.500,0.9,1.9,.487,.490,0.5,0.9,.542,1.8,2.8,4.6,0.3,0.5,1.8,0.4,3.1,2.3
2006-07,25,DAL,NBA,C,81,9,18.3,0.9,1.9,.470,0.0,0.0,.000,0.9,1.9,.473,.470,0.6,1.1,.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,3.0,2.3
2007-08,26,TOT,NBA,C,79,23,16.4,1.2,2.3,.522,0.0,0.0,,1.2,2.3,.522,.522,0.5,0.9,.543,2.0,2.9,5.0,0.5,0.3,1.1,0.7,1.8,2.9
2007-08,26,DAL,NBA,C,52,18,17.2,1.3,2.2,.583,0.0,0.0,,1.3,2.2,.583,.583,0.5,0.8,.600,2.1,3.1,5.2,0.5,0.4,1.2,0.8,1.9,3.0
2007-08,26,NJN,NBA,C,27,5,14.9,1.0,2.4,.415,0.0,0.0,,1.0,2.4,.415,.415,0.5,1.1,.467,1.8,2.7,4.5,0.5,0.2,0.9,0.6,1.7,2.5
2008-09,27,TOT,NBA,C,75,1,13.8,1.0,2.3,.433,0.0,0.0,,1.0,2.3,.433,.433,0.3,0.9,.333,1.5,2.1,3.6,0.4,0.4,0.7,0.5,1.7,2.3
2008-09,27,DAL,NBA,C,34,0,13.3,0.6,1.7,.379,0.0,0.0,,0.6,1.7,.379,.379,0.4,0.9,.414,1.3,2.1,3.5,0.4,0.4,0.7,0.3,1.6,1.6
2008-09,27,CHA,NBA,C,41,1,14.2,1.3,2.8,.460,0.0,0.0,,1.3,2.8,.460,.460,0.2,0.9,.270,1.7,2.1,3.8,0.5,0.4,0.8,0.7,1.8,2.8
2009-10,28,CHA,NBA,C,27,0,9.7,0.6,1.1,.517,0.0,0.0,,0.6,1.1,.517,.517,0.1,0.3,.222,0.9,1.5,2.4,0.2,0.2,0.5,0.4,1.1,1.2
2010-11,29,CHA,NBA,C,16,0,11.3,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.3,0.7,.364,0.8,1.8,2.5,0.4,0.3,0.9,0.7,1.6,1.3
2011-12,30,CHA,NBA,C,27,9,12.0,0.6,1.6,.357,0.0,0.0,,0.6,1.6,.357,.357,0.0,0.2,.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1
2012-13,31,CHA,NBA,C,22,1,10.3,0.4,1.2,.296,0.0,0.0,.000,0.4,1.2,.308,.296,0.0,0.0,.000,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7
