Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,SAS,NBA,SF,27,184,.382,12.5,.836,.291,.055,.182,.309,.164,.370,.563,.000,.200,.353,.444,.706,.055,2,.750,1.000,.444,0,0
2001-02,27,ATL,NBA,SF,42,1273,.498,6.5,.973,.578,.065,.171,.160,.027,.508,.651,.235,.267,.357,.143,.808,.114,29,1.000,.286,.500,0,0
2002-03,28,ATL,NBA,SF,73,1931,.495,11.0,.820,.392,.062,.126,.240,.180,.520,.650,.414,.424,.384,.381,.749,.069,30,.969,.786,.409,1,0
2003-04,29,CLE,NBA,SF,64,1245,.391,12.3,.931,.283,.058,.181,.409,.069,.412,.487,.313,.400,.381,.105,.745,.033,9,1.000,.632,.167,0,0
2004-05,30,CLE,NBA,SG,74,1832,.429,11.8,.875,.351,.052,.106,.366,.125,.439,.584,.182,.378,.355,.358,.828,.073,26,1.000,.774,.317,0,0
2005-06,31,CLE,NBA,SG,36,353,.298,13.2,.772,.333,.088,.105,.246,.228,.318,.526,.400,.167,.071,.231,.571,.053,2,1.000,.615,.125,1,0
2006-07,32,CLE,NBA,SF,15,129,.432,12.5,.595,.432,.081,.000,.081,.405,.364,.500,.000,,.000,.533,.500,.027,1,.875,.400,.333,0,0
2007-08,33,TOT,NBA,SG-SF,49,698,.437,12.1,.718,.397,.046,.086,.190,.282,.480,.638,.000,.333,.333,.327,.533,.046,8,.938,.633,.323,0,0
2007-08,33,CLE,NBA,SG,41,650,.449,12.1,.715,.405,.038,.082,.190,.285,.496,.641,.000,.308,.367,.333,.536,.051,8,.933,.600,.333,0,0
2007-08,33,SEA,NBA,SF,2,17,.286,13.9,.714,.143,.143,.286,.143,.286,.400,1.000,.000,.500,.000,.000,.500,.000,0,,1.000,.000,0,0
2007-08,33,LAL,NBA,SF,6,31,.333,10.2,.778,.444,.111,.000,.222,.222,.286,.500,.000,,.000,.500,.500,.000,0,1.000,1.000,.500,0,0
