Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,203,3095,87%,13%,,,,-6.4,-5.3,193,58,44,86,0,16,0,1260,86,23,61
2 seasons,,NJN,NBA,,132,2169,87%,13%,,,,-6.0,-4.4,142,38,37,64,0,14,0,899,63,16,49
1 season,,MEM,NBA,,62,872,87%,13%,,,,-7.6,-7.7,48,19,7,20,0,2,0,334,20,7,11
1 season,,GSW,NBA,,9,54,90%,10%,,,,-3.5,+0.4,3,1,0,2,0,0,0,27,3,0,1
