Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,203,10,3095,7.2,18.6,.386,2.1,6.6,.321,5.1,12.0,.421,2.5,3.2,.767,0.9,5.1,6.1,9.7,1.5,0.1,5.0,3.3,19.0,,94,110
2 seasons,,NJN,NBA,,132,9,2169,7.7,19.8,.389,2.4,7.4,.328,5.3,12.4,.426,2.6,3.2,.826,1.0,5.4,6.4,9.7,1.3,0.1,5.3,3.6,20.5,,94,110
1 season,,MEM,NBA,,62,1,872,6.1,15.9,.384,1.4,4.8,.296,4.7,11.2,.421,2.2,3.2,.673,0.8,4.7,5.5,9.5,1.9,0.1,4.4,2.5,15.8,,95,112
1 season,,GSW,NBA,,9,0,54,3.6,15.4,.235,1.8,5.4,.333,1.8,10.0,.182,1.8,5.4,.333,0.0,3.6,3.6,11.8,0.9,0.9,3.6,5.4,10.9,,78,117
