Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,70,1954,203,505,54,144,167,211,,227,510,72,14,,,627,.402,.375,.791,27.9,9.0,3.2,7.3
