Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,TOT,NBA,SF,69,1686,,,83%,16%,,+3.1,+3.5,40,37,33,0,,0,,132,0,27,65
2000-01,27,TOR,NBA,SF,42,886,,,85%,15%,,+1.2,-1.8,17,23,25,33,,15,,71,66,10,39
2000-01,27,DET,NBA,SF,27,800,,,81%,18%,1%,+5.1,+8.7,23,14,8,34,,7,,61,48,17,26
2001-02,28,DET,NBA,SF,78,1701,,1%,67%,32%,,+4.4,+3.1,49,33,55,89,,38,,226,127,30,62
2002-03,29,DET,NBA,SF,82,2061,,3%,89%,8%,,+8.4,+8.7,42,34,50,97,,32,,254,128,31,70
2003-04,30,DET,NBA,PF,79,1574,,2%,33%,65%,,+6.1,-0.8,41,32,40,86,,23,,122,80,22,53
2004-05,31,TOT,NBA,PF,72,1527,,,13%,80%,6%,-0.0,-1.0,25,28,33,0,,0,,175,0,29,46
2004-05,31,PHI,NBA,PF,48,1056,,,1%,98%,,-1.4,-0.7,16,21,23,70,,13,,99,72,18,27
2004-05,31,SAC,NBA,PF,24,471,,1%,39%,40%,19%,+3.0,+0.6,9,7,10,40,,4,,76,37,11,19
2005-06,32,SAC,NBA,SF,37,362,,2%,42%,55%,,+4.0,+2.5,14,6,10,31,,6,,32,21,2,8
2006-07,33,SAC,NBA,PF,68,1337,,,1%,85%,15%,+3.0,+7.2,27,30,40,100,,14,,88,97,24,34
