Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,SAC,NBA,SF,53,3,11.5,2.4,5.1,.466,0.0,0.1,.000,2.4,5.0,.472,.466,0.9,1.6,.560,1.1,1.1,2.2,0.4,0.2,0.2,1.4,2.2,5.6
1996-97,23,SAC,NBA,SF,79,31,25.2,4.7,9.4,.498,0.0,0.0,.000,4.7,9.4,.500,.498,2.2,3.2,.689,1.8,2.4,4.1,1.6,0.8,0.6,2.0,3.3,11.6
1997-98,24,SAC,NBA,SF,79,75,35.7,7.1,14.4,.495,0.0,0.1,.000,7.1,14.2,.499,.495,3.5,5.6,.630,2.1,3.6,5.6,2.9,1.0,0.6,2.5,3.2,17.7
1998-99,25,SAC,NBA,SF,50,50,27.5,5.4,11.1,.485,0.0,0.1,.200,5.4,11.0,.487,.486,2.4,3.8,.638,1.7,2.4,4.1,1.3,0.6,0.2,1.5,2.4,13.2
1999-00,26,SAC,NBA,SF,76,76,22.5,4.1,8.2,.500,0.0,0.0,,4.1,8.2,.500,.500,2.1,2.8,.769,1.6,2.2,3.8,1.1,0.5,0.3,1.4,2.5,10.3
2000-01,27,TOT,NBA,SF,69,40,24.4,4.7,9.4,.502,0.0,0.0,.000,4.7,9.3,.504,.502,2.2,3.4,.637,1.6,3.1,4.7,0.9,0.7,0.3,1.6,2.7,11.6
2000-01,27,TOR,NBA,SF,42,31,21.1,3.6,7.7,.471,0.0,0.0,.000,3.6,7.7,.474,.471,2.0,3.1,.646,1.4,2.3,3.6,0.8,0.4,0.3,1.5,2.3,9.3
2000-01,27,DET,NBA,SF,27,9,29.6,6.4,11.9,.534,0.0,0.0,,6.4,11.9,.534,.534,2.5,4.0,.626,2.0,4.3,6.2,1.0,1.3,0.3,1.7,3.2,15.2
2001-02,28,DET,NBA,SF,78,7,21.8,5.3,10.3,.510,0.0,0.1,.200,5.3,10.3,.512,.511,3.1,3.8,.805,1.5,2.6,4.1,1.2,0.6,0.3,1.8,2.9,13.6
2002-03,29,DET,NBA,SF,82,1,25.1,4.6,10.1,.453,0.0,0.1,.182,4.5,9.9,.456,.454,2.9,3.7,.790,1.8,2.6,4.4,1.3,0.5,0.3,1.5,2.9,12.0
2003-04,30,DET,NBA,PF,79,0,19.9,3.8,7.6,.505,0.0,0.0,,3.8,7.6,.505,.505,1.8,2.5,.731,1.1,2.1,3.2,0.7,0.4,0.3,1.4,2.6,9.5
2004-05,31,TOT,NBA,PF,72,9,21.2,3.8,8.1,.467,0.0,0.0,.000,3.8,8.1,.469,.467,2.7,3.4,.799,1.4,2.2,3.6,1.1,0.5,0.2,1.2,3.0,10.3
2004-05,31,PHI,NBA,PF,48,5,22.0,4.0,8.7,.465,0.0,0.0,.000,4.0,8.6,.467,.465,2.7,3.4,.788,1.5,2.2,3.7,0.9,0.5,0.3,1.3,3.0,10.8
2004-05,31,SAC,NBA,PF,24,4,19.6,3.3,7.0,.473,0.0,0.0,,3.3,7.0,.473,.473,2.7,3.3,.823,1.3,2.1,3.4,1.5,0.5,0.1,1.1,3.1,9.3
2005-06,32,SAC,NBA,SF,37,0,9.8,1.2,2.8,.417,0.1,0.1,1.000,1.1,2.7,.406,.427,1.0,1.3,.776,0.6,1.2,1.8,0.4,0.2,0.1,0.8,1.5,3.4
2006-07,33,SAC,NBA,PF,68,1,19.7,3.5,6.8,.510,0.0,0.0,.000,3.5,6.8,.512,.510,2.2,3.0,.715,0.9,2.3,3.3,0.6,0.4,0.2,1.4,2.7,9.1
