Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,27,HOU,NBA,PF,82,2024,,,,72%,28%,+4.5,-2.1,35,37,33,97,,13,,262,95,16,60
2008-09,28,HOU,NBA,PF,82,2488,,,1%,95%,5%,+4.8,+1.0,43,34,46,89,,24,,315,113,21,77
2009-10,29,HOU,NBA,PF,82,2671,,,,91%,9%,-1.8,-3.8,54,53,56,89,,28,,415,113,25,75
2010-11,30,HOU,NBA,PF,74,2412,,,,94%,6%,+4.0,+4.7,50,45,52,86,,32,,446,107,17,77
2011-12,31,HOU,NBA,PF,66,2067,,,,72%,28%,+1.4,+2.9,50,53,50,68,,27,,332,77,12,69
2012-13,32,PHO,NBA,PF,82,2184,,,,91%,9%,-5.6,+3.2,50,37,39,89,,20,5,410,94,23,53
2013-14,33,IND,NBA,PF,82,1399,,,,89%,11%,+0.4,-6.7,40,30,38,43,9,23,1,193,60,4,32
2014-15,34,IND,NBA,PF,81,1659,,,,99%,1%,+1.2,+1.9,40,33,21,61,14,13,3,248,98,23,45
2015-16,35,TOR,NBA,PF,76,1636,,,29%,61%,10%,-1.5,-10.7,24,24,20,75,14,11,1,163,38,8,35
2016-17,36,BRK,NBA,PF,34,434,,,,50%,50%,-9.3,-1.0,4,20,9,22,4,9,0,76,18,7,8
