Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,27,HOU,NBA,PF,6,6,220,7.7,17.2,.448,0.0,0.3,.000,7.7,17.0,.455,6.2,9.0,.686,6.2,8.2,14.4,2.1,1.0,0.3,3.1,7.7,21.6,,106,108
2008-09,28,HOU,NBA,PF,13,13,424,10.0,20.2,.494,0.0,0.0,,10.0,20.2,.494,4.3,6.3,.673,3.6,10.5,14.1,3.0,0.9,0.4,2.9,5.8,24.2,,106,106
2013-14,33,IND,NBA,PF,18,0,243,10.7,23.5,.457,0.2,0.7,.333,10.5,22.8,.461,2.9,4.9,.591,2.5,6.9,9.4,2.0,1.3,0.7,1.6,6.5,24.6,,98,106
2015-16,35,TOR,NBA,PF,11,9,140,3.1,11.9,.258,1.5,8.1,.190,1.5,3.8,.400,3.1,4.2,.727,0.8,6.1,6.9,2.7,1.2,0.0,1.9,8.4,10.7,,84,110
