Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2007-08,27,HOU,NBA,PF,82,2024,16.1,.548,.004,.351,9.9,19.3,14.6,8.9,1.6,0.7,12.0,19.8,,2.8,3.7,6.5,.154,,-0.9,1.4,0.4,1.3
2008-09,28,HOU,NBA,PF,82,2488,17.0,.572,.004,.323,9.8,23.4,16.9,8.6,1.5,0.3,11.9,19.3,,4.3,4.3,8.6,.165,,-0.1,1.5,1.4,2.1
2009-10,29,HOU,NBA,PF,82,2671,17.2,.550,.005,.245,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,,3.4,3.0,6.3,.114,,-0.8,0.4,-0.4,1.1
2010-11,30,HOU,NBA,PF,74,2412,18.4,.538,.003,.257,6.9,21.6,14.2,13.7,1.0,1.3,10.5,25.7,,3.3,2.2,5.5,.110,,-0.2,-0.1,-0.2,1.1
2011-12,31,HOU,NBA,PF,66,2067,15.4,.526,.003,.223,6.8,17.3,12.0,12.0,0.9,0.9,13.6,24.8,,1.8,1.6,3.4,.080,,-1.0,-0.4,-1.4,0.3
2012-13,32,PHO,NBA,PF,82,2184,16.7,.516,.017,.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,,2.4,1.9,4.4,.096,,-0.3,0.2,-0.1,1.1
2013-14,33,IND,NBA,PF,82,1399,13.4,.505,.013,.243,7.2,23.4,15.7,10.4,1.0,0.9,14.8,23.8,,-0.4,2.8,2.5,.084,,-4.3,0.5,-3.8,-0.6
2014-15,34,IND,NBA,PF,81,1659,16.8,.515,.031,.352,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,,1.7,2.7,4.4,.126,,-1.5,0.7,-0.7,0.5
2015-16,35,TOR,NBA,PF,76,1636,13.6,.523,.269,.140,6.0,19.0,12.6,6.8,1.5,1.4,9.7,19.5,,1.4,1.9,3.3,.098,,-0.8,-0.4,-1.2,0.3
2016-17,36,BRK,NBA,PF,35,446,14.3,.557,.322,.248,12.0,19.8,15.9,11.8,1.5,0.7,17.1,19.1,,0.4,0.3,0.7,.076,,-0.8,-0.6,-1.4,0.1
