Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,487,92,22.7,3.7,9.0,.414,0.7,2.2,.304,3.0,6.7,.450,.452,1.8,2.5,.725,0.4,1.7,2.1,2.3,0.8,0.2,1.5,1.6,9.9
4 seasons,,SEA,NBA,,181,26,22.1,3.9,9.6,.404,0.6,2.2,.269,3.3,7.4,.445,.435,1.8,2.5,.720,0.4,1.7,2.2,2.2,0.8,0.2,1.6,1.6,10.1
2 seasons,,DET,NBA,,88,20,20.7,2.7,6.6,.406,0.3,1.3,.273,2.3,5.3,.437,.432,1.2,1.8,.694,0.4,1.3,1.7,2.9,0.7,0.2,1.4,1.3,6.9
1 season,,ATL,NBA,,80,2,24.7,4.4,9.9,.447,1.1,3.0,.360,3.4,6.9,.485,.501,2.2,2.9,.760,0.3,1.8,2.1,2.0,1.1,0.2,1.6,2.2,12.2
1 season,,CHA,NBA,,46,1,21.6,3.5,8.9,.389,0.9,2.8,.313,2.6,6.1,.425,.439,2.0,2.8,.710,0.3,1.8,2.1,1.8,0.6,0.3,1.4,1.7,9.9
1 season,,CHI,NBA,,29,1,23.4,3.7,9.4,.397,1.0,3.1,.311,2.8,6.3,.440,.449,1.7,2.2,.762,0.4,2.5,2.9,1.8,0.6,0.1,0.9,1.7,10.1
1 season,,CLE,NBA,,28,25,36.7,5.1,11.3,.448,0.7,2.3,.308,4.4,9.0,.484,.479,2.6,3.7,.702,0.5,1.9,2.4,2.8,1.4,0.3,2.0,2.3,13.5
1 season,,IND,NBA,,23,17,22.9,4.2,9.9,.425,0.6,1.6,.389,3.6,8.3,.432,.456,2.0,2.7,.754,0.4,1.6,2.0,3.5,1.1,0.1,2.3,1.3,11.0
1 season,,MIL,NBA,,12,0,3.5,0.8,2.2,.346,0.0,0.3,.000,0.8,1.8,.409,.346,0.4,0.7,.625,0.0,0.1,0.1,0.3,0.3,0.0,0.3,0.0,1.9
