Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,TOT,NBA,PG,22,0,221,4.9,12.9,.380,0.5,2.9,.167,4.4,9.9,.443,0.3,0.5,.667,1.1,1.6,2.8,5.4,1.0,0.0,3.3,3.3,10.6
1998-99,22,NJN,NBA,PG,5,0,51,7.1,14.8,.476,0.7,3.5,.200,6.4,11.3,.563,0.0,0.0,,0.7,2.1,2.8,4.2,0.7,0.0,4.9,2.1,14.8
1998-99,22,CLE,NBA,PG,17,0,170,4.2,12.3,.345,0.4,2.8,.154,3.8,9.5,.400,0.4,0.6,.667,1.3,1.5,2.8,5.7,1.1,0.0,2.8,3.6,9.3
1999-00,23,TOT,NBA,PG,26,0,261,7.7,16.0,.483,1.1,2.8,.400,6.6,13.2,.500,2.5,3.2,.783,1.7,1.9,3.6,6.6,1.7,0.1,2.3,3.2,19.0
1999-00,23,ORL,NBA,PG,1,0,8,13.5,18.0,.750,0.0,0.0,,13.5,18.0,.750,0.0,0.0,,4.5,0.0,4.5,13.5,0.0,0.0,0.0,0.0,27.0
1999-00,23,CLE,NBA,PG,25,0,253,7.5,15.9,.473,1.1,2.8,.400,6.4,13.1,.489,2.6,3.3,.783,1.6,2.0,3.6,6.4,1.7,0.1,2.4,3.3,18.8
2000-01,24,LAC,NBA,PG,10,0,149,6.0,15.2,.397,0.2,1.9,.125,5.8,13.3,.436,3.4,4.1,.824,1.0,1.7,2.7,7.7,1.2,0.0,2.2,2.2,15.7
2001-02,25,LAC,NBA,PG,68,2,761,5.2,13.0,.400,0.6,2.0,.310,4.6,11.0,.416,2.2,2.9,.770,1.3,1.3,2.6,6.9,0.9,0.1,2.1,2.1,13.2
2002-03,26,GSW,NBA,PG,68,0,1321,5.4,12.6,.429,0.8,2.1,.377,4.6,10.5,.439,4.7,5.5,.865,1.0,1.4,2.4,6.0,1.0,0.1,2.0,2.0,16.4
2003-04,27,DEN,NBA,SG,82,3,1849,6.2,14.9,.419,1.1,3.3,.322,5.2,11.6,.447,2.8,3.2,.877,0.8,2.0,2.8,5.7,1.0,0.1,1.9,1.6,16.3
2004-05,28,DEN,NBA,PG,82,5,2162,5.7,13.7,.413,0.9,2.8,.337,4.7,11.0,.432,4.6,5.0,.921,0.6,1.8,2.4,6.2,1.3,0.2,2.0,2.0,16.9
2005-06,29,DEN,NBA,PG,60,0,1542,6.3,15.4,.410,1.4,4.2,.346,4.9,11.3,.434,3.5,4.1,.874,0.5,1.4,1.9,5.4,1.1,0.1,1.9,1.7,17.6
2006-07,30,TOT,NBA,PG,66,23,2031,5.7,13.6,.420,1.7,4.2,.397,4.0,9.4,.430,3.9,4.3,.898,0.9,1.6,2.5,5.2,1.0,0.0,2.1,1.6,17.0
2006-07,30,DEN,NBA,PG,31,4,877,6.4,15.5,.413,1.7,4.5,.373,4.7,11.0,.429,4.9,5.4,.908,0.9,1.6,2.6,5.4,1.0,0.1,2.1,1.3,19.4
2006-07,30,MIL,NBA,PG,35,19,1154,5.2,12.2,.427,1.7,4.0,.419,3.5,8.2,.431,3.2,3.6,.886,0.8,1.6,2.4,5.0,1.0,0.0,2.1,1.9,15.3
2007-08,31,CHA,NBA,PG,36,0,577,3.8,10.7,.355,0.9,2.7,.318,2.9,8.0,.367,3.1,3.7,.831,0.6,1.6,2.1,6.0,0.8,0.0,2.6,1.3,11.5
2009-10,33,WAS,NBA,PG,67,1,1117,5.5,13.0,.427,0.6,1.9,.317,4.9,11.1,.446,2.5,2.9,.865,0.5,1.9,2.4,5.5,0.8,0.1,2.2,1.5,14.2
2010-11,34,MIL,NBA,PG,57,0,862,6.5,14.7,.443,1.1,3.0,.380,5.4,11.7,.459,2.9,3.4,.841,0.6,1.7,2.3,5.9,1.6,0.1,2.2,1.8,17.0
2011-12,35,HOU,NBA,PG,8,0,111,3.9,11.7,.333,0.6,2.9,.222,3.2,8.8,.370,4.2,4.9,.867,0.0,3.6,3.6,5.5,0.3,0.0,2.3,1.6,12.6
