Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,LAC,NBA,PG,10,149,100%,,,,,-3.2,+0.1,7,2,0,0,,0,,66,6,2,2
2001-02,25,LAC,NBA,PG,68,761,100%,,,,,+0.2,+0.9,30,11,3,12,,1,,316,10,2,15
2002-03,26,GSW,NBA,PG,68,1321,100%,,,,,+2.9,+6.0,29,27,17,23,,3,,495,53,9,30
2003-04,27,DEN,NBA,SG,82,1849,59%,41%,,,,-0.6,-2.8,67,24,9,23,,2,,646,45,7,37
2004-05,28,DEN,NBA,PG,82,2162,100%,,,,,+1.3,-1.8,62,41,18,40,,3,,824,68,9,46
2005-06,29,DEN,NBA,PG,60,1542,100%,,,,,-3.5,-6.1,46,25,12,20,,4,,502,45,12,41
2006-07,30,TOT,NBA,PG,66,2031,100%,,,,,-6.5,-7.0,54,38,28,0,,0,,672,0,11,30
2006-07,30,DEN,NBA,PG,31,877,100%,,,,,+0.8,-1.3,18,21,13,12,,1,,302,35,6,16
2006-07,30,MIL,NBA,PG,35,1154,100%,,,,,-12.5,-11.0,36,17,15,22,,4,,370,26,5,14
2007-08,31,CHA,NBA,PG,36,577,100%,,,,,-7.1,-2.5,23,11,7,10,,0,,217,18,3,10
2009-10,33,WAS,NBA,PG,67,1117,100%,,,,,-11.3,-8.1,34,22,14,18,,0,,390,20,4,24
2010-11,34,MIL,NBA,PG,57,862,100%,,,,,+2.2,+4.0,29,14,9,12,,2,,319,24,1,18
2011-12,35,HOU,NBA,PG,8,111,100%,,,,,-7.3,-7.9,4,2,1,1,,0,,38,3,0,2
