Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,22,TOT,NBA,PG,22,221,7.2,.405,.228,.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,,-0.4,0.1,-0.3,-0.070,,-3.9,-3.6,-7.5,-0.3
1998-99,22,NJN,NBA,PG,5,51,9.3,.500,.238,.000,2.1,6.9,4.3,23.3,1.0,0.0,25.0,24.2,,-0.1,0.0,-0.1,-0.073,,-4.0,-4.5,-8.6,-0.1
1998-99,22,CLE,NBA,PG,17,170,6.5,.371,.224,.052,4.5,5.2,4.9,29.9,1.6,0.0,18.0,20.7,,-0.3,0.1,-0.2,-0.069,,-3.9,-3.3,-7.1,-0.2
1999-00,23,TOT,NBA,PG,26,261,20.0,.547,.172,.198,5.1,6.1,5.6,34.6,2.3,0.3,11.9,23.8,,0.6,0.2,0.8,.153,,3.3,-2.6,0.7,0.2
1999-00,23,ORL,NBA,PG,1,8,44.0,.750,.000,.000,13.7,0.0,6.8,87.8,0.0,0.0,0.0,21.0,,0.1,0.0,0.1,.582,,20.2,-7.2,13.0,0.0
1999-00,23,CLE,NBA,PG,25,253,19.2,.540,.179,.205,4.8,6.3,5.5,32.9,2.4,0.3,12.2,23.9,,0.5,0.2,0.7,.139,,2.8,-2.5,0.3,0.1
2000-01,24,LAC,NBA,PG,10,149,17.2,.461,.127,.270,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,,0.2,0.1,0.3,.089,,1.2,-3.9,-2.7,0.0
2001-02,25,LAC,NBA,PG,68,761,13.9,.464,.153,.222,4.1,4.0,4.0,31.5,1.4,0.2,12.7,20.5,,0.9,0.2,1.0,.065,,-0.4,-4.0,-4.4,-0.5
2002-03,26,GSW,NBA,PG,68,1321,17.6,.543,.166,.431,2.9,4.2,3.5,26.8,1.5,0.2,11.7,20.1,,3.9,-0.4,3.5,.127,,2.2,-4.6,-2.3,-0.1
2003-04,27,DEN,NBA,SG,82,1849,16.2,.501,.223,.211,2.5,6.3,4.4,27.3,1.4,0.1,10.7,22.2,,3.3,0.8,4.1,.105,,1.4,-3.4,-2.0,0.0
2004-05,28,DEN,NBA,PG,82,2162,17.1,.530,.201,.368,2.0,5.6,3.8,28.1,1.9,0.4,11.2,22.2,,4.2,1.7,6.0,.133,,1.5,-2.4,-0.9,0.6
2005-06,29,DEN,NBA,PG,60,1542,15.7,.513,.271,.263,1.6,4.5,3.1,25.0,1.6,0.2,10.1,23.8,,2.0,0.9,2.9,.090,,1.1,-3.2,-2.1,0.0
2006-07,30,TOT,NBA,PG,66,2031,16.2,.548,.311,.319,2.8,5.1,4.0,22.7,1.4,0.1,12.0,21.6,,4.1,0.4,4.5,.105,,1.9,-3.1,-1.2,0.4
2006-07,30,DEN,NBA,PG,31,877,17.7,.542,.291,.347,3.0,5.1,4.0,24.2,1.4,0.2,10.7,23.8,,2.0,0.5,2.5,.134,,2.3,-2.8,-0.5,0.3
2006-07,30,MIL,NBA,PG,35,1154,15.1,.554,.330,.292,2.6,5.2,3.9,21.5,1.4,0.0,13.4,19.9,,2.1,-0.1,2.0,.083,,1.6,-3.3,-1.7,0.1
2007-08,31,CHA,NBA,PG,36,577,10.0,.467,.256,.343,1.8,5.0,3.4,26.0,1.2,0.0,17.2,19.0,,-0.1,0.1,0.0,.001,,-3.2,-3.9,-7.1,-0.7
2009-10,33,WAS,NBA,PG,67,1117,12.9,.498,.149,.221,1.7,6.1,3.9,25.3,1.1,0.2,13.5,20.7,,0.6,0.3,1.0,.042,,-1.4,-3.3,-4.7,-0.8
2010-11,34,MIL,NBA,PG,57,862,17.6,.526,.202,.233,2.0,5.5,3.7,30.9,2.4,0.3,11.8,23.9,,1.1,1.1,2.3,.125,,0.8,-1.8,-1.0,0.2
2011-12,35,HOU,NBA,PG,8,111,10.3,.458,.250,.417,0.0,11.6,5.7,23.0,0.5,0.0,14.1,20.3,,0.0,0.0,0.1,.029,,-3.2,-3.1,-6.3,-0.1
