Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,20,UTA,NBA,SF,79,14,1144,7.2,18.2,.396,0.9,3.4,.271,6.3,14.8,.425,3.2,4.1,.774,2.1,5.6,7.7,2.9,2.0,0.8,3.2,9.1,18.5,,94,104
2004-05,21,CLE,NBA,SG,65,9,862,7.4,17.1,.435,1.9,4.8,.385,5.6,12.3,.455,2.7,4.0,.688,0.9,3.5,4.4,3.0,1.8,0.2,2.9,7.5,19.5,,100,109
2005-06,22,CLE,NBA,SG,53,19,813,5.7,13.9,.410,2.3,6.3,.365,3.4,7.6,.448,2.1,3.2,.653,1.1,4.2,5.3,1.6,1.2,0.4,2.8,6.8,15.8,,96,108
2006-07,23,CLE,NBA,SG,67,28,1534,7.7,16.9,.453,2.1,5.1,.405,5.6,11.8,.474,3.4,4.3,.794,0.8,4.7,5.4,3.6,1.9,0.6,3.5,5.0,20.8,,103,103
2007-08,24,CLE,NBA,SG,51,45,1188,6.5,18.1,.362,1.5,5.1,.298,5.0,13.0,.388,2.4,3.5,.688,1.6,4.2,5.7,3.7,1.3,0.3,2.5,5.2,17.0,,93,109
2008-09,25,CLE,NBA,SF,66,12,1053,6.0,14.1,.422,2.5,6.0,.410,3.5,8.1,.430,1.3,2.8,.463,1.6,4.9,6.5,3.7,1.1,0.8,2.5,6.3,15.7,,102,105
2009-10,26,MIN,NBA,SF,71,0,877,6.2,17.1,.363,2.0,6.7,.297,4.2,10.4,.407,0.6,1.5,.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,,83,113
2010-11,27,TOT,NBA,SF-SG,31,7,362,4.2,10.5,.403,1.8,4.5,.387,2.5,6.0,.415,0.9,1.5,.600,0.1,4.5,4.7,2.3,1.5,1.0,1.8,5.0,11.1,,92,105
2010-11,27,DAL,NBA,SF,10,6,163,4.8,11.3,.429,2.3,5.2,.438,2.6,6.1,.421,1.3,1.6,.800,0.0,3.9,3.9,2.3,1.6,1.0,1.6,4.8,13.2,,103,107
2010-11,27,NOH,NBA,SG,4,1,50,2.2,11.9,.182,0.0,5.4,.000,2.2,6.5,.333,0.0,0.0,,0.0,6.5,6.5,6.5,0.0,4.3,1.1,4.3,4.3,,61,105
2010-11,27,BOS,NBA,SG,17,0,149,4.3,9.3,.462,1.8,3.6,.500,2.5,5.7,.438,0.7,1.8,.400,0.4,4.6,5.0,1.1,1.8,0.0,2.1,5.3,11.1,,91,103
2011-12,28,BOS,NBA,SF,45,7,527,5.0,12.9,.391,1.7,5.8,.293,3.3,7.1,.471,0.3,0.8,.375,0.4,6.9,7.3,1.8,2.0,1.5,2.0,5.4,12.1,,82,97
2012-13,29,POR,NBA,SG,39,1,528,4.2,11.8,.353,1.8,6.0,.300,2.4,5.9,.407,0.1,0.6,.167,0.7,4.9,5.6,3.2,2.4,0.5,1.4,5.9,10.2,,90,109
