Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2003-04,20,UTA,NBA,SF,79,1144,8.7,.463,.186,.223,4.7,12.7,8.6,9.5,2.0,1.2,14.0,19.5,,-0.1,1.1,0.9,.040,,-2.7,-1.0,-3.7,-0.5
2004-05,21,CLE,NBA,SG,65,862,9.0,.516,.283,.232,2.0,7.8,4.9,9.3,1.8,0.3,13.4,18.4,,0.2,0.6,0.8,.046,,-2.2,-2.2,-4.4,-0.5
2005-06,22,CLE,NBA,SG,53,813,6.9,.516,.453,.231,2.3,9.4,5.8,4.9,1.2,0.6,15.2,15.7,,-0.1,0.6,0.5,.030,,-2.7,-1.3,-4.0,-0.4
2006-07,23,CLE,NBA,SG,67,1534,12.1,.554,.302,.257,1.7,10.5,6.0,11.3,1.9,0.9,15.8,19.1,,0.8,2.3,3.1,.098,,-1.3,0.5,-0.7,0.5
2007-08,24,CLE,NBA,SG,51,1188,7.2,.434,.283,.191,3.3,9.2,6.1,11.2,1.3,0.4,11.2,18.8,,-0.8,0.9,0.2,.006,,-3.6,-1.4,-5.1,-0.9
2008-09,25,CLE,NBA,SF,66,1053,8.6,.510,.425,.196,3.6,10.4,7.2,10.5,1.1,1.2,13.8,15.5,,0.2,1.5,1.7,.077,,-2.0,0.2,-1.8,0.0
2009-10,26,MIN,NBA,SF,71,877,5.4,.422,.393,.087,1.5,13.6,7.5,10.0,1.3,0.5,14.5,18.1,,-1.5,0.3,-1.2,-0.063,,-5.0,-2.0,-7.0,-1.1
2010-11,27,TOT,NBA,SF-SG,31,362,6.0,.497,.431,.139,0.4,9.9,5.3,6.4,1.5,1.6,13.6,11.6,,-0.2,0.5,0.3,.042,,-3.7,1.2,-2.5,0.0
2010-11,27,DAL,NBA,SF,10,163,7.8,.551,.457,.143,0.0,8.3,4.3,6.3,1.6,1.4,11.8,12.1,,0.0,0.2,0.2,.067,,-2.1,1.1,-1.0,0.0
2010-11,27,NOH,NBA,SG,4,50,2.9,.182,.455,.000,0.0,14.7,7.3,17.1,0.0,6.7,8.3,11.4,,-0.1,0.1,-0.1,-0.065,,-8.1,2.8,-5.3,0.0
2010-11,27,BOS,NBA,SG,17,149,5.1,.550,.385,.192,0.9,10.1,5.8,2.9,1.8,0.0,17.5,11.0,,-0.1,0.2,0.2,.051,,-3.9,0.7,-3.2,0.0
2011-12,28,BOS,NBA,SF,45,527,6.7,.456,.453,.063,0.9,14.5,8.0,5.3,2.0,2.2,13.2,13.8,,-0.6,1.0,0.4,.039,,-4.5,1.9,-2.6,-0.1
2012-13,29,POR,NBA,SG,39,528,6.2,.423,.504,.050,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,,-0.3,0.4,0.1,.009,,-3.3,0.2,-3.1,-0.1
