Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,375,6005,.460,5.9,.998,.341,.479,.117,.061,.002,.461,.596,.411,.357,.298,.000,.492,.086,127,,.000,,1,0
3 seasons,,CHA,NBA,,160,3241,.461,5.9,.998,.308,.546,.087,.057,.002,.462,.595,.428,.330,.276,.000,.491,.066,56,,.000,,1,0
2 seasons,,LAC,NBA,,94,1312,.466,5.4,.997,.404,.401,.145,.047,.003,.467,.599,.412,.347,.188,.000,.443,.127,39,,.000,,0,0
3 seasons,,"NOH,NOP",NBA,,85,1021,.445,6.6,1.000,.356,.370,.185,.089,.000,.445,.580,.346,.404,.400,,.536,.110,26,,,,0,0
1 season,,DEN,NBA,,30,366,.549,4.5,1.000,.588,.275,.078,.059,.000,.549,.667,.429,.250,.333,,.571,.098,5,,,,0,0
1 season,,SAS,NBA,,6,65,.300,8.8,1.000,.150,.450,.300,.100,.000,.300,.333,.111,.500,.500,,.500,.050,1,,,,0,0
