Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,24,LAC,NBA,C,52,802,,,,10%,90%,+3.1,+9.5,8,15,27,40,,19,,36,32,4,12
2003-04,25,LAC,NBA,PF,42,510,,,,65%,35%,+0.8,+6.7,2,6,12,32,,7,,50,20,6,7
2004-05,26,CHA,NBA,PF,79,1649,,,,43%,57%,-4.0,+4.0,37,30,48,103,,22,,175,90,15,24
2005-06,27,CHA,NBA,PF,57,1348,,,,59%,41%,-3.1,+1.9,24,22,54,79,,29,,176,79,18,29
2006-07,28,TOT,NBA,PF-C,30,309,,,,40%,60%,-13.9,-17.2,7,11,10,0,,0,,40,0,1,9
2006-07,28,CHA,NBA,PF,24,244,,,,48%,52%,-12.9,-9.6,6,9,8,20,,1,,32,14,1,7
2006-07,28,SAS,NBA,C,6,65,,,,8%,92%,-18.2,-28.0,1,2,2,7,,1,,8,2,0,2
2007-08,29,NOH,NBA,C,52,621,,,,44%,56%,+8.6,+3.1,10,8,24,39,,6,,49,25,4,14
2008-09,30,NOH,NBA,C,31,373,,,,13%,87%,-5.5,-8.2,4,3,16,28,,4,,39,14,0,12
2010-11,32,DEN,NBA,C,30,366,,,,6%,94%,+2.5,-2.8,3,2,9,30,,2,,32,8,1,6
2013-14,35,NOP,NBA,C,2,27,,,,37%,63%,-22.3,-19.9,0,0,0,4,0,0,0,0,0,0,0
