Player,Sim,1,2,3,4
Khris Middleton,,6.7,6.1,2.7,0.9
Antawn Jamison,93.1,6.7,6.4,2.3,1.4
Larry Siegfried,91.4,6.4,5.8,3.2,0.5
Wil Jones,90.9,7.4,6.0,2.3,0.6
Ed Pinckney,89.4,6.2,6.1,2.7,2.3
Ersan Ilyasova,89.3,6.4,5.8,3.8,1.0
Bob Lavoy,88.0,5.8,5.8,3.4,1.0
Howie Dallmar,87.9,7.0,5.9,2.2,
Michael Cage,86.8,7.2,6.7,3.2,1.7
Marvin Williams,85.8,6.1,5.7,2.8,2.3
Danilo Gallinari,85.7,6.1,5.6,3.9,1.0
