Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,165,1590,30%,67%,3%,,,-0.2,-10.7,35,45,13,75,3,4,1,344,24,7,33
2 seasons,,GSW,NBA,,112,1226,34%,62%,4%,,,-0.7,-16.0,22,40,9,58,2,3,1,282,23,6,25
2 seasons,,UTA,NBA,,46,333,16%,83%,1%,,,-2.9,+1.2,12,4,4,23,1,1,0,57,3,1,8
1 season,,DEN,NBA,,7,31,23%,77%,,,,-1.6,+2.3,1,1,0,3,1,0,1,5,1,0,0
