Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,16,154,65%,34%,,,,+3.8,-10.0,0,9,0,9,0,0,3,42,5,2,5
1 season,,GSW,NBA,,16,154,65%,34%,,,,+3.8,-10.0,0,9,0,9,0,0,3,42,5,2,5
