Player,Sim,1,2,3
Ian Clark,,0.9,0.2,-0.1
Greg Sutton,91.1,0.8,0.2,-0.1
Sam Jacobson,85.3,0.9,0.2,0.0
Wayne Chapman,79.0,1.0,0.1,-0.1
Andre McCarter,78.2,0.8,0.3,0.0
Phil Pressey,73.4,0.8,0.1,-0.1
Kevin Ollie,68.9,0.9,0.0,-0.1
Tate George,68.4,1.1,0.4,-0.1
Sergey Karasev,67.8,0.7,0.3,-0.1
Sundiata Gaines,67.2,1.0,0.5,-0.1
Mike Holton,66.6,0.8,0.3,0.2
