Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,20,CLE,NBA,PG,60,988,98%,2%,,,,+5.3,+1.2,17,7,20,51,,5,,163,18,12,14
2007-08,21,CLE,NBA,PG,58,1765,100%,,,,,+3.5,+6.4,38,18,20,80,,10,,332,31,6,32
2008-09,22,CLE,NBA,PG,75,1795,49%,51%,,,,+7.0,-6.1,22,19,20,96,,8,,307,31,7,32
2009-10,23,CLE,NBA,PG,56,1068,76%,24%,,,,+8.9,+2.1,17,8,11,45,,1,,153,19,1,10
2010-11,24,CLE,NBA,SG,67,1865,22%,78%,,,,-5.3,+8.0,34,22,24,74,,14,,456,54,12,39
2011-12,25,CLE,NBA,SG,35,916,6%,94%,,,,-2.8,+6.5,31,8,6,36,,1,,171,9,0,8
2012-13,26,CLE,NBA,PG,46,919,76%,24%,,,,-12.1,-8.8,19,7,5,53,,3,5,189,17,4,7
