Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,95,3045,581,1344,251,646,277,338,,274,257,121,62,,,1690,.432,.389,.820,32.1,17.8,2.9,2.7
