Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,825,498,22007,5.5,11.8,.466,0.3,1.1,.298,5.2,10.7,.483,1.5,2.1,.691,1.2,3.1,4.3,2.3,1.1,0.3,1.6,3.4,12.8
6 seasons,,"WSB,WAS",NBA,,424,341,13097,6.2,13.3,.464,0.5,1.6,.303,5.7,11.8,.486,2.0,2.8,.710,1.2,2.9,4.1,2.2,1.2,0.3,1.7,3.3,14.8
3 seasons,,GSW,NBA,,176,12,3466,4.5,9.9,.455,0.0,0.2,.000,4.5,9.7,.466,0.8,1.3,.648,1.3,3.3,4.6,2.3,0.9,0.3,1.4,3.3,9.8
1 season,,UTA,NBA,,81,74,2351,5.0,10.0,.499,0.2,0.4,.400,4.8,9.6,.503,0.6,1.1,.580,1.1,3.2,4.3,2.5,1.0,0.2,1.7,3.4,10.7
2 seasons,,DEN,NBA,,77,52,1784,4.7,10.0,.472,0.0,0.1,.000,4.7,9.9,.476,0.9,1.4,.681,1.3,4.0,5.2,2.4,0.8,0.5,1.5,3.4,10.4
1 season,,BOS,NBA,,67,19,1309,3.3,7.5,.440,0.5,1.5,.333,2.8,6.0,.466,0.2,0.6,.429,0.6,3.2,3.8,2.2,1.2,0.4,1.3,4.3,7.3
