Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,WSB,NBA,SG,65,21,24.7,5.0,10.7,.470,0.0,0.4,.043,5.0,10.4,.484,.471,1.9,2.5,.770,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0
1994-95,23,WSB,NBA,SG,78,71,34.0,6.6,14.5,.453,1.2,3.6,.339,5.3,10.8,.492,.496,2.2,2.7,.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,16.6
1995-96,24,WSB,NBA,SF,70,70,33.2,6.1,12.9,.471,0.7,2.2,.338,5.3,10.7,.498,.499,2.2,3.1,.706,1.0,2.5,3.4,2.2,1.0,0.3,1.8,2.9,15.1
1996-97,25,WSB,NBA,SG,79,79,30.5,4.7,9.2,.505,0.1,0.4,.133,4.6,8.9,.521,.508,1.2,1.7,.693,0.9,2.5,3.4,1.4,1.0,0.2,1.2,2.9,10.6
1997-98,26,WAS,NBA,SG,82,82,34.6,5.5,12.0,.457,0.2,0.6,.283,5.3,11.3,.467,.464,1.7,2.6,.647,1.0,3.0,4.0,2.1,1.2,0.4,1.3,3.2,12.8
1998-99,27,WAS,NBA,SG,50,18,25.3,3.4,8.3,.414,0.2,0.7,.216,3.3,7.6,.434,.424,0.7,1.3,.493,0.7,2.2,2.8,1.5,0.8,0.3,0.8,2.9,7.7
1999-00,28,BOS,NBA,SG,67,19,19.5,1.8,4.1,.440,0.3,0.8,.333,1.5,3.3,.466,.473,0.1,0.3,.429,0.3,1.7,2.1,1.2,0.7,0.2,0.7,2.4,4.0
2000-01,29,DEN,NBA,SG,9,5,17.0,1.1,3.3,.333,0.0,0.0,,1.1,3.3,.333,.333,0.1,0.2,.500,0.6,1.7,2.2,1.0,0.4,0.2,0.6,1.6,2.3
2001-02,30,DEN,NBA,SG,68,47,24.0,3.3,6.9,.481,0.0,0.1,.000,3.3,6.8,.485,.481,0.7,1.0,.687,0.8,2.7,3.5,1.6,0.5,0.3,1.0,2.3,7.3
2002-03,31,UTA,NBA,SG,81,74,29.0,4.0,8.0,.499,0.1,0.3,.400,3.9,7.7,.503,.507,0.5,0.9,.580,0.9,2.6,3.5,2.0,0.8,0.2,1.3,2.8,8.6
2003-04,32,GSW,NBA,SF,79,7,26.2,3.5,7.3,.481,0.0,0.1,.000,3.5,7.2,.489,.481,0.6,1.0,.610,1.0,2.3,3.3,1.7,0.8,0.2,1.1,2.3,7.6
2004-05,33,GSW,NBA,SG,55,5,17.3,2.1,4.8,.426,0.0,0.1,.000,2.1,4.8,.431,.426,0.4,0.7,.649,0.6,1.7,2.3,1.2,0.3,0.3,0.6,1.7,4.5
2005-06,34,GSW,NBA,SF,42,0,10.7,1.0,2.6,.389,0.0,0.2,.000,1.0,2.4,.420,.389,0.2,0.2,1.000,0.5,1.0,1.5,0.5,0.3,0.0,0.4,0.9,2.2
