Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,448,18,5613,4.4,10.6,.410,1.5,4.1,.373,2.8,6.5,.433,1.8,2.4,.736,2.6,5.3,7.9,2.1,1.2,0.6,1.6,4.4,12.0
4 seasons,,UTA,NBA,,231,12,3175,4.8,11.3,.420,1.3,3.4,.375,3.5,8.0,.439,2.2,2.9,.742,2.7,5.1,7.8,2.2,1.2,0.5,1.9,4.1,12.9
3 seasons,,HOU,NBA,,148,5,1687,4.0,9.6,.416,1.8,4.7,.391,2.2,4.9,.441,1.3,1.8,.711,2.2,5.7,7.9,1.8,1.0,0.6,1.3,4.8,11.1
1 season,,NJN,NBA,,62,1,718,3.6,10.1,.353,2.1,6.1,.347,1.5,4.0,.363,1.4,1.7,.794,2.8,5.5,8.3,2.1,1.4,0.6,1.1,4.5,10.6
1 season,,MEM,NBA,,7,0,33,1.1,7.6,.143,0.0,4.4,.000,1.1,3.3,.333,0.0,2.2,.000,5.5,4.4,9.8,0.0,1.1,0.0,1.1,2.2,2.2
