Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,UTA,NBA,PF,47,9,9.2,0.9,3.0,.314,0.3,0.9,.295,0.7,2.0,.323,.361,0.4,0.6,.704,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,2.6
2000-01,24,UTA,NBA,PF,27,0,4.7,0.7,1.6,.419,0.2,0.3,.556,0.5,1.3,.382,.477,0.6,0.7,.750,0.7,0.7,1.4,0.2,0.2,0.1,0.4,0.8,2.1
2001-02,25,UTA,NBA,PF,75,1,17.3,2.5,5.3,.476,0.7,1.5,.434,1.9,3.8,.493,.538,1.0,1.4,.735,1.5,2.3,3.8,1.1,0.6,0.2,0.9,1.9,6.7
2002-03,26,UTA,NBA,PF,82,2,16.1,2.1,5.2,.402,0.5,1.6,.338,1.5,3.5,.431,.455,1.0,1.3,.757,1.0,2.3,3.3,1.0,0.5,0.3,0.9,1.8,5.7
2003-04,27,HOU,NBA,PF,58,5,9.4,1.3,2.9,.443,0.5,1.1,.431,0.8,1.8,.451,.527,0.4,0.6,.750,0.8,1.6,2.4,0.4,0.2,0.2,0.4,1.3,3.4
2004-05,28,HOU,NBA,PF,66,0,14.3,1.5,3.5,.421,0.8,1.9,.397,0.7,1.6,.449,.528,0.4,0.6,.725,0.7,2.1,2.8,0.8,0.5,0.2,0.5,1.8,4.2
2005-06,29,NJN,NBA,PF,62,1,11.6,1.1,3.2,.353,0.7,2.0,.347,0.5,1.3,.363,.458,0.4,0.5,.794,0.9,1.8,2.7,0.7,0.5,0.2,0.3,1.5,3.4
2006-07,30,TOT,NBA,PF,31,0,7.5,0.5,1.8,.286,0.3,1.1,.242,0.3,0.7,.348,.357,0.2,0.4,.462,0.5,1.2,1.7,0.3,0.2,0.1,0.3,1.1,1.5
2006-07,30,HOU,NBA,PF,24,0,8.3,0.6,2.0,.306,0.3,1.2,.276,0.3,0.8,.350,.388,0.3,0.5,.545,0.5,1.4,1.9,0.3,0.2,0.1,0.3,1.4,1.8
2006-07,30,MEM,NBA,PF,7,0,4.7,0.1,1.0,.143,0.0,0.6,.000,0.1,0.4,.333,.143,0.0,0.3,.000,0.7,0.6,1.3,0.0,0.1,0.0,0.1,0.3,0.3
