Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,MIA,NBA,PF,13,0,199,13,33,.394,0,0,,13,33,.394,.394,21,31,.677,18,26,44,3,5,3,3,22,47
2004-05,24,MIA,NBA,PF,15,15,543,52,106,.491,0,0,,52,106,.491,.491,34,46,.739,38,112,150,15,8,6,18,48,138
2005-06,25,MIA,NBA,PF,22,22,650,74,150,.493,0,1,.000,74,149,.497,.493,41,60,.683,49,113,162,17,13,7,31,79,189
2006-07,26,MIA,NBA,PF,4,4,103,12,25,.480,0,0,,12,25,.480,.480,6,8,.750,4,17,21,4,1,2,2,14,30
2008-09,28,MIA,NBA,PF,7,7,204,25,46,.543,0,0,,25,46,.543,.543,9,10,.900,13,48,61,3,3,3,6,19,59
2009-10,29,MIA,NBA,PF,5,0,142,13,37,.351,0,0,,13,37,.351,.351,4,6,.667,9,28,37,4,1,1,5,18,30
2010-11,30,MIA,NBA,PF,12,0,290,27,68,.397,0,0,,27,68,.397,.397,9,10,.900,13,41,54,9,6,4,11,31,63
2011-12,31,MIA,NBA,PF,22,11,452,40,88,.455,0,0,,40,88,.455,.455,26,35,.743,37,104,141,13,5,6,20,60,106
2012-13,32,MIA,NBA,PF,22,19,357,51,86,.593,0,0,,51,86,.593,.593,8,14,.571,26,54,80,6,15,5,14,54,110
2013-14,33,MIA,NBA,PF,16,6,169,17,37,.459,0,0,,17,37,.459,.459,6,10,.600,12,29,41,4,1,3,1,28,40
2015-16,35,MIA,NBA,PF,9,0,85,8,15,.533,0,0,,8,15,.533,.533,5,7,.714,11,20,31,4,0,1,7,13,21
