Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,MIA,NBA,PF,13,0,15.3,1.0,2.5,.394,0.0,0.0,,1.0,2.5,.394,.394,1.6,2.4,.677,1.4,2.0,3.4,0.2,0.4,0.2,0.2,1.7,3.6
2004-05,24,MIA,NBA,PF,15,15,36.2,3.5,7.1,.491,0.0,0.0,,3.5,7.1,.491,.491,2.3,3.1,.739,2.5,7.5,10.0,1.0,0.5,0.4,1.2,3.2,9.2
2005-06,25,MIA,NBA,PF,22,22,29.5,3.4,6.8,.493,0.0,0.0,.000,3.4,6.8,.497,.493,1.9,2.7,.683,2.2,5.1,7.4,0.8,0.6,0.3,1.4,3.6,8.6
2006-07,26,MIA,NBA,PF,4,4,25.8,3.0,6.3,.480,0.0,0.0,,3.0,6.3,.480,.480,1.5,2.0,.750,1.0,4.3,5.3,1.0,0.3,0.5,0.5,3.5,7.5
2008-09,28,MIA,NBA,PF,7,7,29.1,3.6,6.6,.543,0.0,0.0,,3.6,6.6,.543,.543,1.3,1.4,.900,1.9,6.9,8.7,0.4,0.4,0.4,0.9,2.7,8.4
2009-10,29,MIA,NBA,PF,5,0,28.4,2.6,7.4,.351,0.0,0.0,,2.6,7.4,.351,.351,0.8,1.2,.667,1.8,5.6,7.4,0.8,0.2,0.2,1.0,3.6,6.0
2010-11,30,MIA,NBA,PF,12,0,24.2,2.3,5.7,.397,0.0,0.0,,2.3,5.7,.397,.397,0.8,0.8,.900,1.1,3.4,4.5,0.8,0.5,0.3,0.9,2.6,5.3
2011-12,31,MIA,NBA,PF,22,11,20.5,1.8,4.0,.455,0.0,0.0,,1.8,4.0,.455,.455,1.2,1.6,.743,1.7,4.7,6.4,0.6,0.2,0.3,0.9,2.7,4.8
2012-13,32,MIA,NBA,PF,22,19,16.2,2.3,3.9,.593,0.0,0.0,,2.3,3.9,.593,.593,0.4,0.6,.571,1.2,2.5,3.6,0.3,0.7,0.2,0.6,2.5,5.0
2013-14,33,MIA,NBA,PF,16,6,10.6,1.1,2.3,.459,0.0,0.0,,1.1,2.3,.459,.459,0.4,0.6,.600,0.8,1.8,2.6,0.3,0.1,0.2,0.1,1.8,2.5
2015-16,35,MIA,NBA,PF,9,0,9.4,0.9,1.7,.533,0.0,0.0,,0.9,1.7,.533,.533,0.6,0.8,.714,1.2,2.2,3.4,0.4,0.0,0.1,0.8,1.4,2.3
