Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,23,MIA,NBA,PF,75,24,1795,6.2,13.6,.459,0.0,0.1,.000,6.2,13.5,.462,4.3,5.6,.765,5.7,8.6,14.4,1.6,1.0,0.7,2.2,6.0,16.7,,109,102
2004-05,24,MIA,NBA,PF,80,80,2675,6.8,12.7,.540,0.0,0.1,.000,6.8,12.6,.543,3.5,4.4,.791,4.7,9.6,14.3,2.1,1.2,0.8,2.2,5.1,17.2,,118,102
2005-06,25,MIA,NBA,PF,81,80,2491,6.3,12.4,.508,0.0,0.0,.000,6.3,12.4,.509,3.3,4.2,.789,3.5,9.8,13.3,2.0,1.1,0.4,1.7,4.5,15.9,,116,105
2006-07,26,MIA,NBA,PF,79,79,2483,7.6,15.4,.492,0.0,0.1,.000,7.6,15.3,.495,3.0,4.4,.680,4.0,10.0,14.1,2.1,1.1,0.6,2.4,5.1,18.1,,106,105
2007-08,27,MIA,NBA,PF,49,48,1805,7.0,14.9,.467,0.0,0.0,,7.0,14.9,.467,3.4,4.2,.810,3.2,9.9,13.1,2.0,1.1,0.5,2.0,4.3,17.4,,104,109
2008-09,28,MIA,NBA,PF,75,75,2560,6.9,13.4,.518,0.0,0.0,,6.9,13.4,.518,2.7,3.5,.753,3.5,9.4,12.9,1.8,0.9,0.5,1.7,4.3,16.6,,113,108
2009-10,29,MIA,NBA,PF,78,0,2177,7.7,15.5,.494,0.0,0.0,,7.7,15.5,.494,3.6,4.7,.762,4.1,11.4,15.5,1.3,0.7,0.6,1.8,4.3,19.0,,111,104
2010-11,30,MIA,NBA,PF,13,0,345,6.7,13.2,.512,0.0,0.0,,6.7,13.2,.512,2.4,3.1,.800,4.4,11.8,16.2,0.9,1.1,0.5,2.1,6.0,15.9,,110,102
2011-12,31,MIA,NBA,PF,64,10,1589,5.0,11.8,.423,0.0,0.0,,5.0,11.8,.423,2.7,3.4,.814,3.9,11.7,15.6,1.4,1.2,0.8,2.0,4.7,12.8,,102,99
2012-13,32,MIA,NBA,PF,75,59,1414,4.8,9.4,.514,0.0,0.0,,4.8,9.4,.514,1.2,1.7,.711,3.6,11.5,15.1,1.4,1.1,0.6,1.7,6.5,10.9,,110,103
2013-14,33,MIA,NBA,PF,46,18,653,6.0,11.8,.507,0.0,0.0,,6.0,11.8,.507,2.0,3.5,.568,3.4,10.7,14.1,1.0,0.9,1.2,1.9,6.4,13.9,,104,105
2014-15,34,MIA,NBA,PF,62,25,995,5.7,12.7,.448,0.1,0.5,.200,5.6,12.2,.459,2.4,3.4,.703,3.8,9.9,13.7,2.4,1.1,0.7,2.2,6.0,13.8,,102,106
2015-16,35,MIA,NBA,PF,37,0,260,4.5,12.0,.377,0.2,1.8,.111,4.3,10.3,.423,2.4,3.2,.750,2.0,12.8,14.8,2.8,1.0,0.4,1.0,4.9,11.6,,99,103
2016-17,36,MIA,NBA,C,15,0,122,3.7,7.4,.500,0.0,0.4,.000,3.7,7.0,.529,3.7,6.2,.600,2.9,9.9,12.8,2.5,2.1,0.4,3.3,8.3,11.2,,98,104
