Season,Team,Lg,Salary
2008-09,Los Angeles Clippers,NBA,"$2,623,200"
2009-10,Los Angeles Clippers,NBA,"$2,819,880"
2010-11,Los Angeles Clippers,NBA,"$3,016,680"
2011-12,New Orleans Hornets,NBA,"$3,831,184"
2012-13,New Orleans Hornets,NBA,"$13,668,750"
2013-14,New Orleans Pelicans,NBA,"$14,283,844"
2014-15,New Orleans Pelicans,NBA,"$14,898,938"
2015-16,New Orleans Pelicans,NBA,"$15,514,031"
