Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,467,406,33.6,5.7,13.1,.434,2.0,5.3,.383,3.6,7.8,.468,.511,3.3,4.0,.816,0.5,2.1,2.5,3.2,1.0,0.3,2.2,2.0,16.7
5 seasons,,"NOH,NOP",NBA,,221,217,32.3,5.3,12.6,.420,1.9,4.9,.390,3.4,7.7,.439,.495,2.8,3.5,.819,0.4,2.0,2.4,3.3,1.0,0.2,2.1,2.0,15.3
3 seasons,,LAC,NBA,,196,181,35.8,6.1,13.4,.452,1.8,4.8,.375,4.3,8.6,.495,.519,4.1,5.1,.810,0.6,2.1,2.7,3.3,1.1,0.3,2.3,2.0,18.1
1 season,,HOU,NBA,,50,8,30.5,6.0,14.2,.420,3.5,9.2,.385,2.4,5.0,.484,.544,1.9,2.2,.838,0.3,2.4,2.7,2.8,0.6,0.5,1.8,2.1,17.3
