Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,557,18179,.443,12.7,.697,.300,.183,.088,.126,.303,.477,.592,.399,.351,.403,.364,.563,.030,211,.942,.203,.387,22,0
6 seasons,,MIN,NBA,,364,11933,.451,11.5,.764,.352,.186,.088,.137,.236,.479,.596,.394,.328,.389,.362,.542,.033,154,.902,.091,.423,22,0
3 seasons,,CLE,NBA,,193,6246,.426,15.1,.563,.195,.177,.088,.103,.437,.472,.579,.408,.397,.441,.366,.624,.024,57,.985,.326,.376,0,0
