Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,3,1,63,13,26,.500,4,11,.364,2,7,.286,3,20,4,4,0,3,0,32
,,,NBA,,3,1,63,13,26,.500,4,11,.364,2,7,.286,3,20,4,4,0,3,0,32
,,,,,0,0,,,,,,,,,,,,,,,,,,
