Defensive Rebounds
2010-11 NBA 782 (2nd)
2011-12 NBA 508 (3rd)
2013-14 NBA 739 (2nd)
2014-15 NBA 589 (4th)
2015-16 NBA 613 (8th)
Career NBA 4659 (87th)
Career 4659 (95th)
