Turnovers
1996-97 NBA 337 (1st)
1998-99 NBA 167 (3rd)
2002-03 NBA 286 (6th)
2004-05 NBA 344 (1st)
2005-06 NBA 248 (10th)
2006-07 NBA 268 (4th)
2007-08 NBA 245 (9th)
Career NBA 3262 (17th)
Career 3262 (19th)
