Points
1996-97 NBA 1787 (8th)
1997-98 NBA 1758 (7th)
1998-99 NBA 1284 (2nd)
1999-00 NBA 1989 (4th)
2000-01 NBA 2207 (2nd)
2001-02 NBA 1883 (5th)
2002-03 NBA 2262 (3rd)
2004-05 NBA 2302 (1st)
2005-06 NBA 2377 (3rd)
2006-07 NBA 1709 (9th)
2007-08 NBA 2164 (3rd)
Career NBA 24368 (23rd)
Career 24368 (28th)
