Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,914,901,37584,8.1,19.1,.425,1.0,3.2,.313,7.1,15.8,.448,6.1,7.8,.780,0.7,2.5,3.3,5.4,1.9,0.2,3.1,1.7,23.3
12 seasons,,PHI,NBA,,722,717,29879,8.4,19.9,.421,1.1,3.5,.309,7.3,16.5,.444,6.2,7.9,.779,0.8,2.6,3.4,5.3,2.0,0.2,3.2,1.8,24.0
3 seasons,,DEN,NBA,,135,134,5668,7.4,16.2,.456,0.9,2.7,.344,6.4,13.4,.479,6.3,8.0,.790,0.4,2.1,2.6,6.1,1.6,0.2,2.9,1.2,22.0
1 season,,DET,NBA,,54,50,1970,6.0,14.5,.416,0.5,1.7,.286,5.6,12.8,.432,4.6,5.9,.786,0.5,2.5,3.0,4.8,1.6,0.1,2.5,1.5,17.2
1 season,,MEM,NBA,,3,0,67,8.1,14.0,.577,0.5,0.5,1.000,7.5,13.4,.560,3.2,6.4,.500,0.5,1.6,2.1,5.9,0.5,0.0,3.8,2.7,19.9
