Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,18,LAC,NBA,SF,24,127,.300,14.0,.767,.233,.133,.133,.267,.233,.304,.286,.500,.250,.250,.286,.571,.033,1,1.000,.143,.000,0,0
2006-07,19,LAC,NBA,SF,10,41,.250,16.1,.688,.063,.125,.313,.188,.313,.273,1.000,.500,.200,.000,.200,.333,.000,0,1.000,.200,.000,0,0
