Player,Sim,1,2,3,4,5,6
Avery Bradley,,4.8,2.5,2.4,1.8,0.4,-0.5
Kevin Edwards,92.8,5.1,2.5,2.4,1.6,0.3,-0.2
Bob Hansen,89.9,4.4,2.6,2.5,1.7,0.7,-0.1
Lee Winfield,89.7,4.5,2.8,2.4,1.6,0.5,-0.1
Carlos Arroyo,87.6,4.7,2.7,2.5,1.3,0.4,0.3
Keith Bogans,87.2,4.9,2.5,2.3,1.7,1.3,0.1
Winston Garland,83.7,4.5,2.9,2.4,1.8,1.7,-0.3
Sonny Hertzberg,82.6,4.0,2.5,2.3,1.4,0.7,
Armond Hill,82.3,4.2,2.6,2.5,1.0,0.8,-0.4
Fred Hoiberg,81.9,5.9,2.3,2.1,1.8,0.2,0.0
John Bagley,81.4,4.6,3.0,2.6,2.6,0.9,-0.2
