Season,Team,Lg,Salary
2010-11,Boston Celtics,NBA,"$1,418,160"
2011-12,Boston Celtics,NBA,"$1,524,480"
2012-13,Boston Celtics,NBA,"$1,630,800"
2013-14,Boston Celtics,NBA,"$2,511,432"
2014-15,Boston Celtics,NBA,"$7,191,011"
2015-16,Boston Celtics,NBA,"$7,730,337"
