Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,ORL,NBA,PG,82,82,3015,6.1,13.0,.466,0.6,2.2,.267,5.5,10.8,.507,2.9,3.9,.742,2.3,2.9,5.2,6.5,2.3,0.6,3.5,2.4,15.7
1994-95,23,ORL,NBA,PG,77,77,2901,7.3,14.2,.512,1.1,3.1,.349,6.2,11.1,.558,4.4,5.7,.769,1.7,2.4,4.2,6.8,1.6,0.3,3.2,2.0,20.0
1995-96,24,ORL,NBA,PG,82,82,3015,7.4,14.5,.513,1.1,3.4,.314,6.4,11.1,.573,5.3,6.9,.767,1.5,2.7,4.2,6.9,2.0,0.5,2.7,1.9,21.3
1996-97,25,ORL,NBA,PG,59,59,2221,6.8,15.3,.447,1.4,4.3,.318,5.4,10.9,.499,4.6,5.6,.820,1.3,2.9,4.3,5.4,1.5,0.6,2.4,2.0,19.6
1997-98,26,ORL,NBA,SG,19,15,625,5.9,15.7,.377,0.9,2.9,.300,5.1,12.8,.395,5.2,6.8,.763,0.5,3.9,4.4,3.9,1.6,0.9,2.6,2.6,17.9
1998-99,27,ORL,NBA,SG,50,50,1944,5.6,13.3,.420,0.7,2.6,.286,4.8,10.7,.452,2.8,3.9,.706,1.4,3.9,5.3,4.9,2.1,0.4,2.8,2.1,14.6
1999-00,28,PHO,NBA,SG,60,60,2253,6.0,12.8,.474,0.5,1.6,.324,5.5,11.1,.496,3.6,4.6,.790,1.5,4.1,5.5,5.0,1.5,0.6,2.4,2.6,16.2
2000-01,29,PHO,NBA,SG,4,4,112,4.8,11.6,.417,0.6,2.6,.250,4.2,9.0,.464,2.3,3.5,.636,1.6,4.2,5.8,4.8,1.9,0.3,1.0,1.9,12.5
2001-02,30,PHO,NBA,SG,80,55,2462,5.7,13.6,.418,0.3,1.2,.277,5.4,12.4,.432,2.3,2.9,.810,1.4,3.7,5.1,4.7,1.8,0.5,2.8,2.7,14.0
2002-03,31,PHO,NBA,SG,58,51,1777,5.2,11.6,.447,0.5,1.5,.356,4.7,10.1,.460,1.6,2.0,.794,1.3,3.9,5.2,4.8,1.3,0.5,2.9,3.0,12.5
2003-04,32,TOT,NBA,SG,76,14,2095,4.8,11.7,.411,0.5,1.4,.380,4.3,10.3,.415,1.9,2.4,.804,1.2,3.7,4.9,3.0,1.2,0.3,1.8,2.5,12.0
2003-04,32,PHO,NBA,SG,34,10,876,4.9,11.1,.443,0.6,1.4,.400,4.4,9.7,.449,1.7,2.0,.857,1.1,2.9,4.0,4.0,1.2,0.3,1.7,2.7,12.2
2003-04,32,NYK,NBA,SG,42,4,1219,4.7,12.0,.390,0.5,1.3,.364,4.2,10.7,.393,2.0,2.6,.775,1.2,4.3,5.6,2.3,1.2,0.4,1.9,2.4,11.9
2004-05,33,NYK,NBA,SF,37,0,894,4.4,10.5,.423,0.6,2.0,.300,3.8,8.5,.452,1.4,1.9,.739,0.8,2.8,3.6,3.0,1.1,0.1,2.0,3.2,10.8
2005-06,34,NYK,NBA,SF,4,0,72,2.0,7.0,.286,0.0,0.5,.000,2.0,6.5,.308,1.0,1.0,1.000,0.0,5.0,5.0,4.0,1.0,0.0,3.0,3.5,5.0
2007-08,36,MIA,NBA,SF,16,8,325,2.4,6.6,.367,0.9,2.1,.421,1.6,4.5,.341,0.9,1.0,.889,0.3,3.5,3.9,3.9,2.1,0.1,1.4,2.7,6.6
