Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,64,63,2640,6.2,13.9,.448,1.4,3.6,.380,4.8,10.3,.472,4.0,5.3,.746,1.4,2.8,4.1,5.4,1.6,0.7,2.6,2.7,17.8
5 seasons,,ORL,NBA,,45,45,1842,6.6,14.5,.458,1.6,4.1,.394,5.0,10.4,.483,4.3,5.7,.750,1.4,2.6,4.0,5.7,1.7,0.6,2.7,2.6,19.1
2 seasons,,PHO,NBA,,15,15,630,5.4,12.3,.437,0.8,2.5,.318,4.6,9.8,.468,3.3,4.6,.713,1.3,3.3,4.6,4.4,1.5,0.8,2.2,3.1,14.8
1 season,,NYK,NBA,,4,3,168,4.9,13.5,.365,1.1,3.0,.357,3.9,10.5,.367,3.2,3.9,.833,0.9,3.0,3.9,4.9,1.3,0.2,2.1,1.7,14.1
