Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,446,11730,.472,8.3,.967,.431,.169,.130,.237,.033,.482,.646,.355,.324,.360,.168,.595,.144,509,.773,.214,.250,10,0
2 seasons,,LAC,NBA,,163,4360,.493,6.9,.970,.491,.186,.131,.162,.030,.505,.667,.346,.289,.369,.105,.613,.172,188,.500,.132,.200,4,0
3 seasons,,POR,NBA,,145,4176,.487,9.1,.974,.400,.158,.106,.309,.026,.492,.651,.415,.382,.365,.279,.595,.145,212,.833,.279,.417,3,0
2 seasons,,CLE,NBA,,104,2896,.417,8.7,.955,.404,.174,.170,.207,.045,.432,.611,.272,.285,.333,.114,.584,.112,102,1.000,.250,.091,3,0
1 season,,MEM,NBA,,34,298,.485,9.6,.939,.434,.091,.121,.293,.061,.505,.605,.444,.500,.379,.167,.447,.081,7,.000,.000,,0,0
