Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,266,6515,16.3,.493,.193,.210,11.5,22.7,17.0,12.0,1.4,1.9,10.1,22.0,,6.2,9.1,15.4,.113,,-0.3,0.8,0.5,4.1
4 seasons,,BOS,NBA,,258,6414,16.4,.495,.190,.211,11.5,22.8,17.1,12.2,1.4,1.9,10.2,22.0,,6.4,9.0,15.4,.115,,-0.2,0.9,0.6,4.3
1 season,,TOR,NBA,,8,101,7.6,.374,.370,.174,9.9,16.9,13.3,2.9,2.0,0.9,3.9,22.6,,-0.1,0.1,0.0,-0.018,,-4.4,-3.5,-7.9,-0.2
