Player,Sim,1,2,3,4,5,6,7
Jared Sullinger,,4.8,4.0,3.9,2.7,,,
Michael Brooks,89.0,4.9,4.7,4.5,2.4,0.0,0.0,
Randolph Mahaffey,88.0,5.7,4.7,3.7,2.6,,,
Marcus Morris,88.0,5.4,4.2,4.0,1.8,-0.2,,
Chuck Gilmur,86.1,4.6,4.5,4.3,1.7,-0.1,,
Leo Barnhorst,85.2,4.7,4.6,3.6,1.3,,,
Dave Meyers,84.2,5.0,3.9,2.4,2.2,,,
Keon Clark,83.8,5.3,4.7,4.2,3.7,0.2,0.0,
Bob Harris,83.4,5.0,4.3,3.4,1.9,1.0,,
Lionel Simmons,83.3,4.3,3.8,3.8,2.7,1.1,0.9,0.3
P.J. Tucker,82.0,6.1,4.9,3.5,2.9,0.1,,
